Timestamp (s),Angle (deg)
8.53935,-9.7559
8.56827,-9.7559
8.5884,-9.7559
8.61877,-9.7559
8.64004,-9.7559
8.67075,-9.7559
8.69673,-9.7559
8.72046,-9.7559
8.74756,-9.7559
8.77152,-9.7559
8.79853,-9.7559
8.82332,-9.7559
8.84936,-9.7559
8.87216,-9.7559
8.89927,-9.7559
8.92562,-9.7559
8.95295,-9.7559
8.97922,-9.7559
9.00439,-9.7559
9.03073,-9.7559
9.0553,-9.7559
9.08164,-9.7559
9.1071,-9.7559
9.13316,-9.7559
9.15797,-9.668
9.1838,-9.668
9.20658,-9.668
9.23545,-9.668
9.2624,-9.668
9.28731,-9.668
9.30514,-9.668
9.33673,-9.668
9.36411,-9.668
9.38673,-9.668
9.41549,-9.668
9.43711,-9.668
9.46665,-9.668
9.48925,-9.668
9.51556,-9.668
9.53729,-9.668
9.56973,-9.668
9.59593,-9.668
9.62118,-9.668
9.64696,-9.668
9.67087,-9.668
9.69785,-9.668
9.7214,-9.668
9.74953,-9.668
9.77349,-9.668
9.80033,-9.5801
9.81971,-9.4922
9.85216,-9.4922
9.87244,-9.4922
9.90288,-9.4922
9.92868,-9.4922
9.95421,-9.4922
9.98083,-9.4922
10.00217,-9.4922
10.03228,-9.4922
10.0541,-9.4922
10.0826,-9.4922
10.10599,-9.4922
10.1345,-9.5801
10.15433,-9.5801
10.18633,-9.5801
10.212,-9.5801
10.23655,-9.5801
10.26293,-9.5801
10.28857,-9.5801
10.31394,-9.5801
10.33745,-9.5801
10.36478,-9.5801
10.3872,-9.5801
10.41652,-9.5801
10.43833,-9.5801
10.46457,-9.5801
10.4951,-9.5801
10.52008,-9.4922
10.5457,-9.4922
10.57011,-9.4922
10.59683,-9.4922
10.61961,-9.4922
10.64796,-9.4922
10.66982,-9.4922
10.69799,-9.4922
10.71987,-9.4043
10.7515,-9.4043
10.77558,-9.4043
10.80254,-9.4043
10.8209,-9.4043
10.84811,-9.4043
10.88006,-9.4043
10.90397,-9.4043
10.93092,-9.4043
10.9553,-9.4043
10.98198,-9.4043
11.00612,-9.3164
11.03347,-9.3164
11.05269,-9.3164
11.08527,-9.2285
11.10359,-9.2285
11.13649,-9.1406
11.16201,-9.1406
11.18711,-9.1406
11.21327,-9.1406
11.23737,-9.1406
11.26474,-9.0527
11.28686,-9.0527
11.3167,-8.7012
11.33658,-7.2949
11.36791,-3.8672
11.3862,1.4941
11.4191,2.9883
11.4452,0.791
11.46875,-0.7031
11.49596,-0.2637
11.51869,0.5273
11.54733,0.5273
11.57051,0.3516
11.59803,0.1758
11.61989,0.3516
11.65048,0.3516
11.67693,0.3516
11.70014,0.2637
11.72727,0.3516
11.75246,0.3516
