Timestamp (s),Angle (deg)
4.41544,-10.1953
4.43969,-10.1953
4.46915,-10.1953
4.49615,-10.1953
4.52318,-10.1953
4.54959,-10.2832
4.57853,-10.1953
4.60368,-10.1074
4.63053,-9.3164
4.64881,-6.7676
4.68283,-2.9004
4.70731,0.5273
4.73218,2.9883
4.76035,4.2188
4.78521,4.1309
4.81178,3.3398
4.83588,2.5488
4.86216,1.8457
4.88701,1.2305
4.91413,0.9668
4.93774,0.9668
4.96502,0.9668
4.98806,1.1426
5.01609,1.2305
5.03747,1.2305
5.06594,1.2305
5.0907,1.2305
5.1202,1.2305
5.14524,1.2305
5.16981,1.2305
5.19593,1.2305
5.22179,1.2305
5.24721,1.1426
5.27183,1.2305
5.29887,1.2305
5.32486,1.2305
5.35064,1.2305
5.37355,1.3184
5.40212,1.2305
5.42836,1.2305
5.45247,1.2305
5.47903,1.2305
5.50314,1.2305
5.53018,1.2305
5.55508,1.2305
5.58047,1.2305
5.60462,1.2305
5.63297,1.2305
5.65431,1.2305
5.68382,1.2305
5.71073,1.2305
5.73543,1.2305
5.75407,1.2305
5.78658,1.2305
5.81274,1.2305
5.83696,1.2305
5.86372,1.2305
5.88664,1.2305
5.91424,1.2305
5.93798,1.2305
5.96718,1.2305
5.98895,1.2305
6.01782,1.2305
6.04428,1.2305
6.06952,1.2305
6.0953,1.2305
6.12012,1.2305
6.14613,1.2305
6.16994,1.2305
6.19748,1.2305
6.21944,1.2305
6.24893,1.2305
6.26984,1.2305
6.30097,1.2305
6.32694,1.2305
6.35201,1.2305
6.37732,1.2305
6.40364,1.2305
6.42841,1.2305
6.45327,1.3184
6.48028,1.2305
6.50392,1.2305
6.53143,1.2305
6.55765,1.2305
6.58354,1.2305
6.61012,1.2305
6.63472,1.2305
6.65992,1.2305
6.68313,1.2305
6.71144,1.2305
6.73691,1.2305
6.76273,1.2305
6.78498,1.2305
6.81406,1.2305
6.83652,1.2305
6.86273,1.2305
6.88514,1.2305
6.9132,1.2305
6.94348,1.2305
6.96608,1.2305
6.99427,1.2305
7.01905,1.2305
7.04502,1.2305
7.07087,1.2305
7.09634,1.3184
7.12037,1.2305
7.14779,1.2305
7.16746,1.2305
7.19904,1.2305
7.22609,1.2305
7.25046,1.2305
7.27588,1.2305
7.30064,1.2305
7.32809,1.2305
7.35318,1.2305
7.37861,1.2305
7.4041,1.2305
7.43039,1.2305
7.45514,1.2305
7.48046,1.2305
7.50677,1.2305
7.53321,1.2305
7.5595,1.2305
7.58453,1.2305
7.61046,1.2305
7.6354,1.2305
7.66143,1.2305
7.68633,1.2305
7.71297,1.2305
7.73553,1.2305
7.76373,1.2305
7.80119,1.2305
7.81583,1.2305
7.84155,1.2305
7.86715,1.2305
7.8931,1.2305
7.91785,1.2305
7.94415,1.2305
7.96815,1.2305
7.9952,1.2305
8.01803,1.2305
8.04572,1.2305
8.07045,1.2305
8.09846,1.2305
8.11779,1.2305
8.14912,1.2305
8.17546,1.2305
8.20061,1.2305
8.22641,1.2305
8.25122,1.2305
8.27835,1.2305
8.29997,1.2305
8.32878,1.2305
8.34835,1.2305
8.38023,1.2305
8.40086,1.2305
8.43174,1.2305
8.45869,1.2305
8.48308,1.2305
8.50969,1.2305
8.5339,1.2305
8.56062,1.3184
8.5847,1.2305
8.61185,1.2305
8.63325,1.2305
8.66302,1.2305
8.68416,1.2305
8.71439,1.2305
8.74141,1.2305
8.76651,1.2305
