Timestamp (s),Angle (deg)
8.3089,0.4395
8.33827,0.4395
8.36209,0.4395
8.38996,0.4395
8.41618,0.5273
8.44119,0.4395
8.46648,0.4395
8.49166,0.4395
8.5182,0.4395
8.54257,0.4395
8.56862,0.4395
8.59099,0.3516
8.61874,0.3516
8.64387,0.4395
8.67323,0.3516
8.69235,0.4395
8.72369,0.4395
8.74951,0.4395
8.77507,0.4395
8.8008,0.4395
8.82403,0.4395
8.85178,0.4395
8.87457,0.4395
8.90249,0.4395
8.92518,0.4395
8.95458,0.4395
8.97777,0.4395
9.00657,0.4395
9.03215,0.4395
9.05701,0.4395
9.08311,0.4395
9.10696,0.4395
9.13516,0.4395
9.15854,0.4395
9.18563,0.4395
9.20762,0.4395
9.23639,0.4395
9.2556,0.4395
9.28921,0.4395
9.31529,0.4395
9.33993,0.4395
9.36564,0.4395
9.39175,0.4395
9.41669,0.4395
9.44212,0.4395
9.46807,0.4395
9.49338,0.3516
9.51979,0.4395
9.54471,0.4395
9.56982,0.3516
9.59217,0.4395
9.62209,0.4395
9.64874,0.4395
9.67335,0.4395
9.69971,0.4395
9.7232,0.4395
9.75066,0.5273
9.77549,0.4395
9.80524,0.4395
9.82683,0.4395
9.85367,0.3516
9.8752,0.4395
9.9047,0.4395
9.92406,0.4395
9.95637,0.4395
9.98171,0.4395
10.00678,0.4395
10.03375,0.4395
10.05898,0.4395
10.0851,0.4395
10.10627,0.4395
10.13605,0.5273
10.15588,0.4395
10.18426,0.3516
10.20556,0.4395
10.23893,0.4395
10.25766,0.4395
10.29082,0.4395
10.31587,0.4395
10.34171,0.4395
10.36668,0.4395
10.38961,0.4395
10.41875,0.4395
10.44018,0.4395
10.4683,0.4395
10.49042,0.4395
10.52105,0.4395
10.54777,0.4395
10.5681,0.4395
10.59853,0.4395
10.62233,0.3516
10.65005,0.4395
10.67188,0.4395
10.70015,0.4395
10.72127,0.4395
10.75107,0.4395
10.77309,0.4395
10.80469,0.4395
10.82449,0.4395
10.8513,0.4395
10.87395,0.4395
10.90561,0.4395
10.93198,0.4395
10.95704,0.4395
10.98389,0.3516
11.00787,0.3516
11.03474,0.4395
11.0606,0.4395
11.08548,0.4395
11.10479,0.3516
11.13783,0.3516
11.16392,0.4395
11.1887,0.4395
11.2147,0.4395
11.23881,0.4395
11.26636,0.3516
11.28832,0.4395
11.31759,0.4395
11.34211,0.4395
11.36627,0.4395
11.39243,0.4395
11.42017,0.4395
11.44704,0.4395
11.46652,0.3516
